Schema,Table
taqmsec,ix_cqm_20100819
taqmsec,ix_cqm_20100820
taqmsec,ix_cqm_20100823
taqmsec,ix_cqm_20100824
taqmsec,ix_cqm_20100825
taqmsec,ix_cqm_20100826
taqmsec,ix_cqm_20100827
taqmsec,ix_cqm_20100830
taqmsec,ix_cqm_20100831
taqmsec,ix_cqm_20100901
taqmsec,ix_cqm_20100902
taqmsec,ix_cqm_20100903
taqmsec,ix_cqm_20100907
taqmsec,ix_cqm_20100908
taqmsec,ix_cqm_20100909
taqmsec,ix_cqm_20100910
taqmsec,ix_cqm_20100913
taqmsec,ix_cqm_20100914
taqmsec,ix_cqm_20100915
taqmsec,ix_cqm_20100916
taqmsec,ix_cqm_20100917
taqmsec,ix_cqm_20100920
taqmsec,ix_cqm_20100921
taqmsec,ix_cqm_20100922
taqmsec,ix_cqm_20100923
taqmsec,ix_cqm_20100924
taqmsec,ix_cqm_20100927
taqmsec,ix_cqm_20100928
taqmsec,ix_cqm_20100929
taqmsec,ix_cqm_20100930
taqmsec,ix_cqm_20101001
taqmsec,ix_cqm_20101004
taqmsec,ix_cqm_20101005
taqmsec,ix_cqm_20101006
taqmsec,ix_cqm_20101007
taqmsec,ix_cqm_20101008
taqmsec,ix_cqm_20101011
taqmsec,ix_cqm_20101012
taqmsec,ix_cqm_20101013
taqmsec,ix_cqm_20101014
taqmsec,ix_cqm_20101015
taqmsec,ix_cqm_20101018
taqmsec,ix_cqm_20101019
taqmsec,ix_cqm_20101020
taqmsec,ix_cqm_20101021
taqmsec,ix_cqm_20101022
taqmsec,ix_cqm_20101025
taqmsec,ix_cqm_20101026
taqmsec,ix_cqm_20101027
taqmsec,ix_cqm_20101028
taqmsec,ix_cqm_20101029
taqmsec,ix_cqm_20101101
taqmsec,ix_cqm_20101102
taqmsec,ix_cqm_20101103
taqmsec,ix_cqm_20101104
taqmsec,ix_cqm_20101105
taqmsec,ix_cqm_20101108
taqmsec,ix_cqm_20101109
taqmsec,ix_cqm_20101110
taqmsec,ix_cqm_20101111
taqmsec,ix_cqm_20101112
taqmsec,ix_cqm_20101115
taqmsec,ix_cqm_20101116
taqmsec,ix_cqm_20101117
taqmsec,ix_cqm_20101118
taqmsec,ix_cqm_20101119
taqmsec,ix_cqm_20101122
taqmsec,ix_cqm_20101123
taqmsec,ix_cqm_20101124
taqmsec,ix_cqm_20101126
taqmsec,ix_cqm_20101129
taqmsec,ix_cqm_20101130
taqmsec,ix_cqm_20101201
taqmsec,ix_cqm_20101202
taqmsec,ix_cqm_20101203
taqmsec,ix_cqm_20101206
taqmsec,ix_cqm_20101207
taqmsec,ix_cqm_20101208
taqmsec,ix_cqm_20101209
taqmsec,ix_cqm_20101210
taqmsec,ix_cqm_20101213
taqmsec,ix_cqm_20101214
taqmsec,ix_cqm_20101215
taqmsec,ix_cqm_20101216
taqmsec,ix_cqm_20101217
taqmsec,ix_cqm_20101220
taqmsec,ix_cqm_20101221
taqmsec,ix_cqm_20101222
taqmsec,ix_cqm_20101223
taqmsec,ix_cqm_20101227
taqmsec,ix_cqm_20101228
taqmsec,ix_cqm_20101229
taqmsec,ix_cqm_20101230
taqmsec,ix_cqm_20101231
taqmsec,ix_cqm_20110103
taqmsec,ix_cqm_20110104
taqmsec,ix_cqm_20110105
taqmsec,ix_cqm_20110106
taqmsec,ix_cqm_20110107
taqmsec,ix_cqm_20110110
taqmsec,ix_cqm_20110111
taqmsec,ix_cqm_20110112
taqmsec,ix_cqm_20110113
taqmsec,ix_cqm_20110114
taqmsec,ix_cqm_20110118
taqmsec,ix_cqm_20110119
taqmsec,ix_cqm_20110120
taqmsec,ix_cqm_20110121
taqmsec,ix_cqm_20110124
taqmsec,ix_cqm_20110125
taqmsec,ix_cqm_20110126
taqmsec,ix_cqm_20110127
taqmsec,ix_cqm_20110128
taqmsec,ix_cqm_20110131
taqmsec,ix_cqm_20110201
taqmsec,ix_cqm_20110202
taqmsec,ix_cqm_20110203
taqmsec,ix_cqm_20110204
taqmsec,ix_cqm_20110207
taqmsec,ix_cqm_20110208
taqmsec,ix_cqm_20110209
taqmsec,ix_cqm_20110210
taqmsec,ix_cqm_20110211
taqmsec,ix_cqm_20110214
taqmsec,ix_cqm_20110215
taqmsec,ix_cqm_20110216
taqmsec,ix_cqm_20110217
taqmsec,ix_cqm_20110218
taqmsec,ix_cqm_20110222
taqmsec,ix_cqm_20110223
taqmsec,ix_cqm_20110224
taqmsec,ix_cqm_20110225
taqmsec,ix_cqm_20110228
taqmsec,ix_cqm_20110301
taqmsec,ix_cqm_20110302
taqmsec,ix_cqm_20110303
taqmsec,ix_cqm_20110304
taqmsec,ix_cqm_20110307
taqmsec,ix_cqm_20110308
taqmsec,ix_cqm_20110309
taqmsec,ix_cqm_20110310
taqmsec,ix_cqm_20110311
taqmsec,ix_cqm_20110314
taqmsec,ix_cqm_20110315
taqmsec,ix_cqm_20110316
taqmsec,ix_cqm_20110317
taqmsec,ix_cqm_20110318
taqmsec,ix_cqm_20110321
taqmsec,ix_cqm_20110322
taqmsec,ix_cqm_20110323
taqmsec,ix_cqm_20110324
taqmsec,ix_cqm_20110325
taqmsec,ix_cqm_20110328
taqmsec,ix_cqm_20110329
taqmsec,ix_cqm_20110330
taqmsec,ix_cqm_20110331
taqmsec,ix_cqm_20110401
taqmsec,ix_cqm_20110404
taqmsec,ix_cqm_20110405
taqmsec,ix_cqm_20110406
taqmsec,ix_cqm_20110407
taqmsec,ix_cqm_20110408
taqmsec,ix_cqm_20110411
taqmsec,ix_cqm_20110412
taqmsec,ix_cqm_20110413
taqmsec,ix_cqm_20110414
taqmsec,ix_cqm_20110415
taqmsec,ix_cqm_20110418
taqmsec,ix_cqm_20110419
taqmsec,ix_cqm_20110420
taqmsec,ix_cqm_20110421
taqmsec,ix_cqm_20110425
taqmsec,ix_cqm_20110426
taqmsec,ix_cqm_20110427
taqmsec,ix_cqm_20110428
taqmsec,ix_cqm_20110429
taqmsec,ix_cqm_20110502
taqmsec,ix_cqm_20110503
taqmsec,ix_cqm_20110504
taqmsec,ix_cqm_20110505
taqmsec,ix_cqm_20110506
taqmsec,ix_cqm_20110509
taqmsec,ix_cqm_20110510
taqmsec,ix_cqm_20110511
taqmsec,ix_cqm_20110512
taqmsec,ix_cqm_20110513
taqmsec,ix_cqm_20110516
taqmsec,ix_cqm_20110517
taqmsec,ix_cqm_20110518
taqmsec,ix_cqm_20110519
taqmsec,ix_cqm_20110520
taqmsec,ix_cqm_20110523
taqmsec,ix_cqm_20110524
taqmsec,ix_cqm_20110525
taqmsec,ix_cqm_20110526
taqmsec,ix_cqm_20110527
taqmsec,ix_cqm_20110531
taqmsec,ix_cqm_20110601
taqmsec,ix_cqm_20110602
taqmsec,ix_cqm_20110603
taqmsec,ix_cqm_20110606
taqmsec,ix_cqm_20110607
taqmsec,ix_cqm_20110608
taqmsec,ix_cqm_20110609
taqmsec,ix_cqm_20110610
taqmsec,ix_cqm_20110613
taqmsec,ix_cqm_20110614
taqmsec,ix_cqm_20110615
taqmsec,ix_cqm_20110616
taqmsec,ix_cqm_20110617
taqmsec,ix_cqm_20110620
taqmsec,ix_cqm_20110621
taqmsec,ix_cqm_20110622
taqmsec,ix_cqm_20110623
taqmsec,ix_cqm_20110624
taqmsec,ix_cqm_20110627
taqmsec,ix_cqm_20110628
taqmsec,ix_cqm_20110629
taqmsec,ix_cqm_20110630
taqmsec,ix_cqm_20110701
taqmsec,ix_cqm_20110705
taqmsec,ix_cqm_20110706
taqmsec,ix_cqm_20110707
taqmsec,ix_cqm_20110708
taqmsec,ix_cqm_20110711
taqmsec,ix_cqm_20110712
taqmsec,ix_cqm_20110713
taqmsec,ix_cqm_20110714
taqmsec,ix_cqm_20110715
taqmsec,ix_cqm_20110718
taqmsec,ix_cqm_20110719
taqmsec,ix_cqm_20110720
taqmsec,ix_cqm_20110721
taqmsec,ix_cqm_20110722
taqmsec,ix_cqm_20110725
taqmsec,ix_cqm_20110726
taqmsec,ix_cqm_20110727
taqmsec,ix_cqm_20110728
taqmsec,ix_cqm_20110729
taqmsec,ix_cqm_20110801
taqmsec,ix_cqm_20110802
taqmsec,ix_cqm_20110803
taqmsec,ix_cqm_20110804
taqmsec,ix_cqm_20110805
taqmsec,ix_cqm_20110808
taqmsec,ix_cqm_20110809
taqmsec,ix_cqm_20110810
taqmsec,ix_cqm_20110811
taqmsec,ix_cqm_20110812
taqmsec,ix_cqm_20110815
taqmsec,ix_cqm_20110816
taqmsec,ix_cqm_20110817
taqmsec,ix_cqm_20110818
taqmsec,ix_cqm_20110819
taqmsec,ix_cqm_20110822
taqmsec,ix_cqm_20110823
taqmsec,ix_cqm_20110824
taqmsec,ix_cqm_20110825
taqmsec,ix_cqm_20110826
taqmsec,ix_cqm_20110829
taqmsec,ix_cqm_20110830
taqmsec,ix_cqm_20110831
taqmsec,ix_cqm_20110901
taqmsec,ix_cqm_20110902
taqmsec,ix_cqm_20110906
taqmsec,ix_cqm_20110907
taqmsec,ix_cqm_20110908
taqmsec,ix_cqm_20110909
taqmsec,ix_cqm_20110912
taqmsec,ix_cqm_20110913
taqmsec,ix_cqm_20110914
taqmsec,ix_cqm_20110915
taqmsec,ix_cqm_20110916
taqmsec,ix_cqm_20110919
taqmsec,ix_cqm_20110920
taqmsec,ix_cqm_20110921
taqmsec,ix_cqm_20110922
taqmsec,ix_cqm_20110923
taqmsec,ix_cqm_20110926
taqmsec,ix_cqm_20110927
taqmsec,ix_cqm_20110928
taqmsec,ix_cqm_20110929
taqmsec,ix_cqm_20110930
taqmsec,ix_cqm_20111003
taqmsec,ix_cqm_20111004
taqmsec,ix_cqm_20111005
taqmsec,ix_cqm_20111006
taqmsec,ix_cqm_20111007
taqmsec,ix_cqm_20111010
taqmsec,ix_cqm_20111011
taqmsec,ix_cqm_20111012
taqmsec,ix_cqm_20111013
taqmsec,ix_cqm_20111014
taqmsec,ix_cqm_20111017
taqmsec,ix_cqm_20111018
taqmsec,ix_cqm_20111019
taqmsec,ix_cqm_20111020
taqmsec,ix_cqm_20111021
taqmsec,ix_cqm_20111024
taqmsec,ix_cqm_20111025
taqmsec,ix_cqm_20111026
taqmsec,ix_cqm_20111027
taqmsec,ix_cqm_20111028
taqmsec,ix_cqm_20111031
taqmsec,ix_cqm_20111101
taqmsec,ix_cqm_20111102
taqmsec,ix_cqm_20111103
taqmsec,ix_cqm_20111104
taqmsec,ix_cqm_20111107
taqmsec,ix_cqm_20111108
taqmsec,ix_cqm_20111109
taqmsec,ix_cqm_20111110
taqmsec,ix_cqm_20111111
taqmsec,ix_cqm_20111114
taqmsec,ix_cqm_20111115
taqmsec,ix_cqm_20111116
taqmsec,ix_cqm_20111117
taqmsec,ix_cqm_20111118
taqmsec,ix_cqm_20111121
taqmsec,ix_cqm_20111122
taqmsec,ix_cqm_20111123
taqmsec,ix_cqm_20111125
taqmsec,ix_cqm_20111128
taqmsec,ix_cqm_20111129
taqmsec,ix_cqm_20111130
taqmsec,ix_cqm_20111201
taqmsec,ix_cqm_20111202
taqmsec,ix_cqm_20111205
taqmsec,ix_cqm_20111206
taqmsec,ix_cqm_20111207
taqmsec,ix_cqm_20111208
taqmsec,ix_cqm_20111209
taqmsec,ix_cqm_20111212
taqmsec,ix_cqm_20111213
taqmsec,ix_cqm_20111214
taqmsec,ix_cqm_20111215
taqmsec,ix_cqm_20111216
taqmsec,ix_cqm_20111219
taqmsec,ix_cqm_20111220
taqmsec,ix_cqm_20111221
taqmsec,ix_cqm_20111222
taqmsec,ix_cqm_20111223
taqmsec,ix_cqm_20111227
taqmsec,ix_cqm_20111228
taqmsec,ix_cqm_20111229
taqmsec,ix_cqm_20111230
taqmsec,ix_cqm_20120103
taqmsec,ix_cqm_20120104
taqmsec,ix_cqm_20120105
taqmsec,ix_cqm_20120106
taqmsec,ix_cqm_20120109
taqmsec,ix_cqm_20120110
taqmsec,ix_cqm_20120111
taqmsec,ix_cqm_20120112
taqmsec,ix_cqm_20120113
taqmsec,ix_cqm_20120117
taqmsec,ix_cqm_20120118
taqmsec,ix_cqm_20120119
taqmsec,ix_cqm_20120120
taqmsec,ix_cqm_20120123
taqmsec,ix_cqm_20120124
taqmsec,ix_cqm_20120125
taqmsec,ix_cqm_20120126
taqmsec,ix_cqm_20120127
taqmsec,ix_cqm_20120130
taqmsec,ix_cqm_20120131
taqmsec,ix_cqm_20120201
taqmsec,ix_cqm_20120202
taqmsec,ix_cqm_20120203
taqmsec,ix_cqm_20120206
taqmsec,ix_cqm_20120207
taqmsec,ix_cqm_20120208
taqmsec,ix_cqm_20120209
taqmsec,ix_cqm_20120210
taqmsec,ix_cqm_20120213
taqmsec,ix_cqm_20120214
taqmsec,ix_cqm_20120215
taqmsec,ix_cqm_20120216
taqmsec,ix_cqm_20120217
taqmsec,ix_cqm_20120221
taqmsec,ix_cqm_20120222
taqmsec,ix_cqm_20120223
taqmsec,ix_cqm_20120224
taqmsec,ix_cqm_20120227
taqmsec,ix_cqm_20120228
taqmsec,ix_cqm_20120229
taqmsec,ix_cqm_20120301
taqmsec,ix_cqm_20120302
taqmsec,ix_cqm_20120305
taqmsec,ix_cqm_20120306
taqmsec,ix_cqm_20120307
taqmsec,ix_cqm_20120308
taqmsec,ix_cqm_20120309
taqmsec,ix_cqm_20120312
taqmsec,ix_cqm_20120313
taqmsec,ix_cqm_20120314
taqmsec,ix_cqm_20120315
taqmsec,ix_cqm_20120316
taqmsec,ix_cqm_20120319
taqmsec,ix_cqm_20120320
taqmsec,ix_cqm_20120321
taqmsec,ix_cqm_20120322
taqmsec,ix_cqm_20120323
taqmsec,ix_cqm_20120326
taqmsec,ix_cqm_20120327
taqmsec,ix_cqm_20120328
taqmsec,ix_cqm_20120329
taqmsec,ix_cqm_20120330
taqmsec,ix_cqm_20120402
taqmsec,ix_cqm_20120403
taqmsec,ix_cqm_20120404
taqmsec,ix_cqm_20120405
taqmsec,ix_cqm_20120409
taqmsec,ix_cqm_20120410
taqmsec,ix_cqm_20120411
taqmsec,ix_cqm_20120412
taqmsec,ix_cqm_20120413
taqmsec,ix_cqm_20120416
taqmsec,ix_cqm_20120417
taqmsec,ix_cqm_20120418
taqmsec,ix_cqm_20120419
taqmsec,ix_cqm_20120420
taqmsec,ix_cqm_20120423
taqmsec,ix_cqm_20120424
taqmsec,ix_cqm_20120425
taqmsec,ix_cqm_20120426
taqmsec,ix_cqm_20120427
taqmsec,ix_cqm_20120430
taqmsec,ix_cqm_20120501
taqmsec,ix_cqm_20120502
taqmsec,ix_cqm_20120503
taqmsec,ix_cqm_20120504
taqmsec,ix_cqm_20120507
taqmsec,ix_cqm_20120508
taqmsec,ix_cqm_20120509
taqmsec,ix_cqm_20120510
taqmsec,ix_cqm_20120511
taqmsec,ix_cqm_20120514
taqmsec,ix_cqm_20120515
taqmsec,ix_cqm_20120516
taqmsec,ix_cqm_20120517
taqmsec,ix_cqm_20120518
taqmsec,ix_cqm_20120521
taqmsec,ix_cqm_20120522
taqmsec,ix_cqm_20120523
taqmsec,ix_cqm_20120524
taqmsec,ix_cqm_20120525
taqmsec,ix_cqm_20120529
taqmsec,ix_cqm_20120530
taqmsec,ix_cqm_20120531
taqmsec,ix_cqm_20120601
taqmsec,ix_cqm_20120604
taqmsec,ix_cqm_20120605
taqmsec,ix_cqm_20120606
taqmsec,ix_cqm_20120607
taqmsec,ix_cqm_20120608
taqmsec,ix_cqm_20120611
taqmsec,ix_cqm_20120612
taqmsec,ix_cqm_20120613
taqmsec,ix_cqm_20120614
taqmsec,ix_cqm_20120615
taqmsec,ix_cqm_20120618
taqmsec,ix_cqm_20120619
taqmsec,ix_cqm_20120620
taqmsec,ix_cqm_20120621
taqmsec,ix_cqm_20120622
taqmsec,ix_cqm_20120625
taqmsec,ix_cqm_20120626
taqmsec,ix_cqm_20120627
taqmsec,ix_cqm_20120628
taqmsec,ix_cqm_20120629
taqmsec,ix_cqm_20120702
taqmsec,ix_cqm_20120703
taqmsec,ix_cqm_20120705
taqmsec,ix_cqm_20120706
taqmsec,ix_cqm_20120709
taqmsec,ix_cqm_20120710
taqmsec,ix_cqm_20120711
taqmsec,ix_cqm_20120712
taqmsec,ix_cqm_20120713
taqmsec,ix_cqm_20120716
taqmsec,ix_cqm_20120717
taqmsec,ix_cqm_20120718
taqmsec,ix_cqm_20120719
taqmsec,ix_cqm_20120720
taqmsec,ix_cqm_20120723
taqmsec,ix_cqm_20120724
taqmsec,ix_cqm_20120725
taqmsec,ix_cqm_20120726
taqmsec,ix_cqm_20120727
taqmsec,ix_cqm_20120730
taqmsec,ix_cqm_20120731
taqmsec,ix_cqm_20120801
taqmsec,ix_cqm_20120802
taqmsec,ix_cqm_20120803
taqmsec,ix_cqm_20120806
taqmsec,ix_cqm_20120807
taqmsec,ix_cqm_20120808
taqmsec,ix_cqm_20120809
taqmsec,ix_cqm_20120810
taqmsec,ix_cqm_20120813
taqmsec,ix_cqm_20120814
taqmsec,ix_cqm_20120815
taqmsec,ix_cqm_20120816
taqmsec,ix_cqm_20120817
taqmsec,ix_cqm_20120820
taqmsec,ix_cqm_20120821
taqmsec,ix_cqm_20120822
taqmsec,ix_cqm_20120823
taqmsec,ix_cqm_20120824
taqmsec,ix_cqm_20120827
taqmsec,ix_cqm_20120828
taqmsec,ix_cqm_20120829
taqmsec,ix_cqm_20120830
taqmsec,ix_cqm_20120831
taqmsec,ix_cqm_20120904
taqmsec,ix_cqm_20120905
taqmsec,ix_cqm_20120906
taqmsec,ix_cqm_20120907
taqmsec,ix_cqm_20120910
taqmsec,ix_cqm_20120911
taqmsec,ix_cqm_20120912
taqmsec,ix_cqm_20120913
taqmsec,ix_cqm_20120914
taqmsec,ix_cqm_20120917
taqmsec,ix_cqm_20120918
taqmsec,ix_cqm_20120919
taqmsec,ix_cqm_20120920
taqmsec,ix_cqm_20120921
taqmsec,ix_cqm_20120924
taqmsec,ix_cqm_20120925
taqmsec,ix_cqm_20120926
taqmsec,ix_cqm_20120927
taqmsec,ix_cqm_20120928
taqmsec,ix_cqm_20121001
taqmsec,ix_cqm_20121002
taqmsec,ix_cqm_20121003
taqmsec,ix_cqm_20121004
taqmsec,ix_cqm_20121005
taqmsec,ix_cqm_20121008
taqmsec,ix_cqm_20121009
taqmsec,ix_cqm_20121010
taqmsec,ix_cqm_20121011
taqmsec,ix_cqm_20121012
taqmsec,ix_cqm_20121015
taqmsec,ix_cqm_20121016
taqmsec,ix_cqm_20121017
taqmsec,ix_cqm_20121018
taqmsec,ix_cqm_20121019
taqmsec,ix_cqm_20121022
taqmsec,ix_cqm_20121023
taqmsec,ix_cqm_20121024
taqmsec,ix_cqm_20121025
taqmsec,ix_cqm_20121026
taqmsec,ix_cqm_20121031
taqmsec,ix_cqm_20121101
taqmsec,ix_cqm_20121102
taqmsec,ix_cqm_20121105
taqmsec,ix_cqm_20121106
taqmsec,ix_cqm_20121107
taqmsec,ix_cqm_20121108
taqmsec,ix_cqm_20121109
taqmsec,ix_cqm_20121112
taqmsec,ix_cqm_20121113
taqmsec,ix_cqm_20121114
taqmsec,ix_cqm_20121115
taqmsec,ix_cqm_20121116
taqmsec,ix_cqm_20121119
taqmsec,ix_cqm_20121120
taqmsec,ix_cqm_20121121
taqmsec,ix_cqm_20121123
taqmsec,ix_cqm_20121126
taqmsec,ix_cqm_20121127
taqmsec,ix_cqm_20121128
taqmsec,ix_cqm_20121129
taqmsec,ix_cqm_20121130
taqmsec,ix_cqm_20121203
taqmsec,ix_cqm_20121204
taqmsec,ix_cqm_20121205
taqmsec,ix_cqm_20121206
taqmsec,ix_cqm_20121207
taqmsec,ix_cqm_20121210
taqmsec,ix_cqm_20121211
taqmsec,ix_cqm_20121212
taqmsec,ix_cqm_20121213
taqmsec,ix_cqm_20121214
taqmsec,ix_cqm_20121217
taqmsec,ix_cqm_20121218
taqmsec,ix_cqm_20121219
taqmsec,ix_cqm_20121220
taqmsec,ix_cqm_20121221
taqmsec,ix_cqm_20121224
taqmsec,ix_cqm_20121226
taqmsec,ix_cqm_20121227
taqmsec,ix_cqm_20121228
taqmsec,ix_cqm_20121231
taqmsec,ix_cqm_20130102
taqmsec,ix_cqm_20130103
taqmsec,ix_cqm_20130104
taqmsec,ix_cqm_20130107
taqmsec,ix_cqm_20130108
taqmsec,ix_cqm_20130109
taqmsec,ix_cqm_20130110
taqmsec,ix_cqm_20130111
taqmsec,ix_cqm_20130114
taqmsec,ix_cqm_20130115
taqmsec,ix_cqm_20130116
taqmsec,ix_cqm_20130117
taqmsec,ix_cqm_20130118
taqmsec,ix_cqm_20130122
taqmsec,ix_cqm_20130123
taqmsec,ix_cqm_20130124
taqmsec,ix_cqm_20130125
taqmsec,ix_cqm_20130128
taqmsec,ix_cqm_20130129
taqmsec,ix_cqm_20130130
taqmsec,ix_cqm_20130131
taqmsec,ix_cqm_20130201
taqmsec,ix_cqm_20130204
taqmsec,ix_cqm_20130205
taqmsec,ix_cqm_20130206
taqmsec,ix_cqm_20130207
taqmsec,ix_cqm_20130208
taqmsec,ix_cqm_20130211
taqmsec,ix_cqm_20130212
taqmsec,ix_cqm_20130213
taqmsec,ix_cqm_20130214
taqmsec,ix_cqm_20130215
taqmsec,ix_cqm_20130219
taqmsec,ix_cqm_20130220
taqmsec,ix_cqm_20130221
taqmsec,ix_cqm_20130222
taqmsec,ix_cqm_20130225
taqmsec,ix_cqm_20130226
taqmsec,ix_cqm_20130227
taqmsec,ix_cqm_20130228
taqmsec,ix_cqm_20130301
taqmsec,ix_cqm_20130304
taqmsec,ix_cqm_20130305
taqmsec,ix_cqm_20130306
taqmsec,ix_cqm_20130307
taqmsec,ix_cqm_20130308
taqmsec,ix_cqm_20130311
taqmsec,ix_cqm_20130312
taqmsec,ix_cqm_20130313
taqmsec,ix_cqm_20130314
taqmsec,ix_cqm_20130315
taqmsec,ix_cqm_20130318
taqmsec,ix_cqm_20130319
taqmsec,ix_cqm_20130320
taqmsec,ix_cqm_20130321
taqmsec,ix_cqm_20130322
taqmsec,ix_cqm_20130325
taqmsec,ix_cqm_20130326
taqmsec,ix_cqm_20130327
taqmsec,ix_cqm_20130328
taqmsec,ix_cqm_20130401
taqmsec,ix_cqm_20130402
taqmsec,ix_cqm_20130403
taqmsec,ix_cqm_20130404
taqmsec,ix_cqm_20130405
taqmsec,ix_cqm_20130408
taqmsec,ix_cqm_20130409
taqmsec,ix_cqm_20130410
taqmsec,ix_cqm_20130411
taqmsec,ix_cqm_20130412
taqmsec,ix_cqm_20130415
taqmsec,ix_cqm_20130416
taqmsec,ix_cqm_20130417
taqmsec,ix_cqm_20130418
taqmsec,ix_cqm_20130419
taqmsec,ix_cqm_20130422
taqmsec,ix_cqm_20130423
taqmsec,ix_cqm_20130424
taqmsec,ix_cqm_20130425
taqmsec,ix_cqm_20130426
taqmsec,ix_cqm_20130429
taqmsec,ix_cqm_20130430
taqmsec,ix_cqm_20130501
taqmsec,ix_cqm_20130502
taqmsec,ix_cqm_20130503
taqmsec,ix_cqm_20130506
taqmsec,ix_cqm_20130507
taqmsec,ix_cqm_20130508
taqmsec,ix_cqm_20130509
taqmsec,ix_cqm_20130510
taqmsec,ix_cqm_20130513
taqmsec,ix_cqm_20130514
taqmsec,ix_cqm_20130515
taqmsec,ix_cqm_20130516
taqmsec,ix_cqm_20130517
taqmsec,ix_cqm_20130520
taqmsec,ix_cqm_20130521
taqmsec,ix_cqm_20130522
taqmsec,ix_cqm_20130523
taqmsec,ix_cqm_20130524
taqmsec,ix_cqm_20130528
taqmsec,ix_cqm_20130529
taqmsec,ix_cqm_20130530
taqmsec,ix_cqm_20130531
taqmsec,ix_cqm_20130603
taqmsec,ix_cqm_20130604
taqmsec,ix_cqm_20130605
taqmsec,ix_cqm_20130606
taqmsec,ix_cqm_20130607
taqmsec,ix_cqm_20130610
taqmsec,ix_cqm_20130611
taqmsec,ix_cqm_20130612
taqmsec,ix_cqm_20130613
taqmsec,ix_cqm_20130614
taqmsec,ix_cqm_20130617
taqmsec,ix_cqm_20130618
taqmsec,ix_cqm_20130619
taqmsec,ix_cqm_20130620
taqmsec,ix_cqm_20130621
taqmsec,ix_cqm_20130624
taqmsec,ix_cqm_20130625
taqmsec,ix_cqm_20130626
taqmsec,ix_cqm_20130627
taqmsec,ix_cqm_20130628
taqmsec,ix_cqm_20130701
taqmsec,ix_cqm_20130702
taqmsec,ix_cqm_20130703
taqmsec,ix_cqm_20130705
taqmsec,ix_cqm_20130708
taqmsec,ix_cqm_20130709
taqmsec,ix_cqm_20130710
taqmsec,ix_cqm_20130711
taqmsec,ix_cqm_20130712
taqmsec,ix_cqm_20130715
taqmsec,ix_cqm_20130716
taqmsec,ix_cqm_20130717
taqmsec,ix_cqm_20130718
taqmsec,ix_cqm_20130719
taqmsec,ix_cqm_20130722
taqmsec,ix_cqm_20130723
taqmsec,ix_cqm_20130724
taqmsec,ix_cqm_20130725
taqmsec,ix_cqm_20130726
taqmsec,ix_cqm_20130729
taqmsec,ix_cqm_20130730
taqmsec,ix_cqm_20130731
taqmsec,ix_cqm_20130801
taqmsec,ix_cqm_20130802
taqmsec,ix_cqm_20130805
taqmsec,ix_cqm_20130806
taqmsec,ix_cqm_20130807
taqmsec,ix_cqm_20130808
taqmsec,ix_cqm_20130809
taqmsec,ix_cqm_20130812
taqmsec,ix_cqm_20130813
taqmsec,ix_cqm_20130814
taqmsec,ix_cqm_20130815
taqmsec,ix_cqm_20130816
taqmsec,ix_cqm_20130819
taqmsec,ix_cqm_20130820
taqmsec,ix_cqm_20130821
taqmsec,ix_cqm_20130822
taqmsec,ix_cqm_20130823
taqmsec,ix_cqm_20130826
taqmsec,ix_cqm_20130827
taqmsec,ix_cqm_20130828
taqmsec,ix_cqm_20130829
taqmsec,ix_cqm_20130830
taqmsec,ix_cqm_20130903
taqmsec,ix_cqm_20130904
taqmsec,ix_cqm_20130905
taqmsec,ix_cqm_20130906
taqmsec,ix_cqm_20130909
taqmsec,ix_cqm_20130910
taqmsec,ix_cqm_20130911
taqmsec,ix_cqm_20130912
taqmsec,ix_cqm_20130913
taqmsec,ix_cqm_20130916
taqmsec,ix_cqm_20130917
taqmsec,ix_cqm_20130918
taqmsec,ix_cqm_20130919
taqmsec,ix_cqm_20130920
taqmsec,ix_cqm_20130923
taqmsec,ix_cqm_20130924
taqmsec,ix_cqm_20130925
taqmsec,ix_cqm_20130926
taqmsec,ix_cqm_20130927
taqmsec,ix_cqm_20130930
taqmsec,ix_cqm_20131001
taqmsec,ix_cqm_20131002
taqmsec,ix_cqm_20131003
taqmsec,ix_cqm_20131004
taqmsec,ix_cqm_20131007
taqmsec,ix_cqm_20131008
taqmsec,ix_cqm_20131009
taqmsec,ix_cqm_20131010
taqmsec,ix_cqm_20131011
taqmsec,ix_cqm_20131014
taqmsec,ix_cqm_20131015
taqmsec,ix_cqm_20131016
taqmsec,ix_cqm_20131017
taqmsec,ix_cqm_20131018
taqmsec,ix_cqm_20131021
taqmsec,ix_cqm_20131022
taqmsec,ix_cqm_20131023
taqmsec,ix_cqm_20131024
taqmsec,ix_cqm_20131025
taqmsec,ix_cqm_20131028
taqmsec,ix_cqm_20131029
taqmsec,ix_cqm_20131030
taqmsec,ix_cqm_20131031
taqmsec,ix_cqm_20131101
taqmsec,ix_cqm_20131104
taqmsec,ix_cqm_20131105
taqmsec,ix_cqm_20131106
taqmsec,ix_cqm_20131107
taqmsec,ix_cqm_20131108
taqmsec,ix_cqm_20131111
taqmsec,ix_cqm_20131112
taqmsec,ix_cqm_20131113
taqmsec,ix_cqm_20131114
taqmsec,ix_cqm_20131115
taqmsec,ix_cqm_20131118
taqmsec,ix_cqm_20131119
taqmsec,ix_cqm_20131120
taqmsec,ix_cqm_20131121
taqmsec,ix_cqm_20131122
